Time,stamp.secs,stamp.nsecs,left,right
1609129586.8816724,1609129586,880628108,0.0,0.0
1609129586.9946616,1609129586,993674039,0.0,0.0
1609129587.0936563,1609129587,91316938,0.0,0.0
1609129587.1881526,1609129587,186642885,0.0,0.0
1609129587.3005152,1609129587,299660921,0.0,0.0
1609129587.4017403,1609129587,400577068,0.0,0.0
1609129587.50707,1609129587,504401922,0.0,0.0
1609129587.59731,1609129587,593888044,0.0,0.0
1609129587.6931152,1609129587,692100048,0.0,0.0
1609129587.79207,1609129587,789834976,0.0,0.0
1609129587.891063,1609129587,890069961,0.0,0.0
1609129587.9932973,1609129587,992790937,0.0,0.0
1609129588.0897312,1609129588,88030099,0.0,0.0
1609129588.1846662,1609129588,182575941,0.0,0.0
1609129588.288792,1609129588,287364959,0.0,0.0
1609129588.3847833,1609129588,383075952,0.0,0.0
1609129588.4917946,1609129588,489682912,0.0,0.0
1609129588.588254,1609129588,586332082,0.0,0.0
1609129588.684943,1609129588,683609962,0.0,0.0
1609129588.7889812,1609129588,787681102,0.0,0.0
1609129588.8800595,1609129588,878500938,0.0,0.0
1609129588.9830287,1609129588,982114076,0.0,0.0
1609129589.08845,1609129589,86920022,0.0,0.0
1609129589.186049,1609129589,184467077,0.0,0.0
1609129589.2905369,1609129589,290024042,0.0,0.0
1609129589.3926942,1609129589,389831066,0.0,0.0
1609129589.495172,1609129589,493005990,0.0,0.0
1609129589.5978858,1609129589,595160961,0.0,0.0
1609129589.699628,1609129589,698592901,0.0,0.0
1609129589.7950828,1609129589,793337106,0.0,0.0
1609129589.894311,1609129589,893524885,0.0,0.0
1609129589.9867651,1609129589,986310005,0.0,0.0
1609129590.0866506,1609129590,85464000,0.0,0.0
1609129590.1895678,1609129590,188765048,0.0,0.0
1609129590.2896452,1609129590,288372993,0.0,0.0
1609129590.389762,1609129590,388626098,0.0,0.0
1609129590.4852233,1609129590,483294010,0.0,0.0
1609129590.5962877,1609129590,595779895,0.0,0.0
1609129590.6925907,1609129590,690951108,0.0,0.0
1609129590.7951293,1609129590,794573068,0.0,0.0
1609129590.894417,1609129590,892182111,0.0,0.0
1609129590.982723,1609129590,980890989,0.0,0.0
1609129591.0877082,1609129591,86194038,0.0,0.0
1609129591.1908233,1609129591,189420938,0.0,0.0
1609129591.296067,1609129591,295084953,0.0,0.0
1609129591.3874044,1609129591,386887073,0.0,0.0
1609129591.4806647,1609129591,478991031,0.0,0.0
1609129591.5882645,1609129591,587186098,0.0,0.0
1609129591.6838608,1609129591,681926012,0.0,0.0
1609129591.7831116,1609129591,781864881,0.0,0.0
1609129591.8887749,1609129591,887080907,0.0,0.0
1609129591.9867535,1609129591,985338926,0.0,0.0
1609129592.086478,1609129592,85508108,0.0,0.0
1609129592.188412,1609129592,186506032,0.0,0.0
1609129592.2951314,1609129592,293581962,0.0,0.0
1609129592.3952508,1609129592,393795013,0.0,0.0
1609129592.4902027,1609129592,488117933,0.0,0.0
1609129592.5914147,1609129592,589943885,0.0,0.0
1609129592.6930845,1609129592,691210031,0.0,0.0
1609129592.7985733,1609129592,796505928,0.0,0.0
1609129592.8953211,1609129592,894274950,0.0,0.0
1609129592.9854941,1609129592,984489917,0.0,0.0
1609129593.0881486,1609129593,86195945,0.0,0.0
1609129593.1873016,1609129593,186789989,0.0,0.0
1609129593.282156,1609129593,281342983,0.0,0.0
1609129593.3890707,1609129593,387907028,0.0,0.0
1609129593.4855537,1609129593,484544992,0.0,0.0
1609129593.5760283,1609129593,574127912,0.0,0.0
1609129593.6934443,1609129593,690670967,0.0,0.0
1609129593.795613,1609129593,795108079,0.0,0.0
1609129593.892548,1609129593,891135931,0.0,0.0
1609129593.989177,1609129593,987901926,0.0,0.0
1609129594.0870197,1609129594,85314989,0.0,0.0
1609129594.1861784,1609129594,185194969,0.0,0.0
1609129594.29166,1609129594,290559053,2.0,2.0
1609129594.3934329,1609129594,392007112,2.0,2.0
1609129594.4847264,1609129594,483232975,12.0,11.0
1609129594.5908809,1609129594,588522911,12.0,11.0
1609129594.6925707,1609129594,691663980,12.0,11.0
1609129594.7975347,1609129594,796875000,12.0,9.0
1609129594.89345,1609129594,891907930,12.0,9.0
1609129595.0044115,1609129595,1962900,12.0,10.0
1609129595.104271,1609129595,102756023,12.0,10.0
1609129595.2020638,1609129595,200937986,12.0,10.0
1609129595.3001177,1609129595,299530982,11.0,10.0
1609129595.3952734,1609129595,394718885,11.0,10.0
1609129595.495327,1609129595,494843006,11.0,10.0
1609129595.590543,1609129595,590065956,12.0,10.0
1609129595.6888275,1609129595,688321113,12.0,10.0
1609129595.792565,1609129595,791260957,10.0,9.0
1609129595.883429,1609129595,882808923,10.0,9.0
1609129595.9858356,1609129595,985356092,10.0,9.0
1609129596.096407,1609129596,95628976,11.0,9.0
1609129596.1831844,1609129596,182706117,11.0,9.0
1609129596.2883177,1609129596,287873029,10.0,10.0
1609129596.387569,1609129596,386447906,10.0,10.0
1609129596.4848838,1609129596,483016014,10.0,10.0
1609129596.5854561,1609129596,583461046,11.0,10.0
1609129596.6926794,1609129596,691210031,11.0,10.0
1609129596.7922122,1609129596,790716886,11.0,10.0
1609129596.8880944,1609129596,886075973,11.0,10.0
1609129596.982253,1609129596,980346918,11.0,10.0
1609129597.0898588,1609129597,88613986,11.0,10.0
1609129597.1882756,1609129597,186023950,11.0,10.0
1609129597.2862966,1609129597,285710096,11.0,10.0
1609129597.384135,1609129597,383009910,11.0,11.0
1609129597.481455,1609129597,479633092,11.0,11.0
1609129597.5867674,1609129597,586328983,11.0,10.0
1609129597.6903965,1609129597,688522100,11.0,10.0
1609129597.7925863,1609129597,791704893,11.0,10.0
1609129597.8982184,1609129597,897167921,11.0,10.0
1609129597.998823,1609129597,996627092,11.0,10.0
1609129598.098049,1609129598,97532033,11.0,10.0
1609129598.1944788,1609129598,192835092,11.0,10.0
1609129598.2854574,1609129598,284085988,11.0,10.0
1609129598.386309,1609129598,384706020,11.0,10.0
1609129598.488768,1609129598,487970113,11.0,10.0
1609129598.59281,1609129598,591712951,11.0,10.0
1609129598.693345,1609129598,692078113,11.0,10.0
1609129598.7932506,1609129598,791960954,11.0,10.0
1609129598.8941581,1609129598,892030000,12.0,11.0
1609129598.9929464,1609129598,990677118,12.0,11.0
1609129599.094281,1609129599,92541933,12.0,11.0
1609129599.1941183,1609129599,191977024,11.0,10.0
1609129599.2936263,1609129599,291994094,11.0,10.0
1609129599.3938758,1609129599,393047094,11.0,10.0
1609129599.495632,1609129599,494537115,11.0,10.0
1609129599.5995739,1609129599,598984956,11.0,10.0
1609129599.6908894,1609129599,690412998,11.0,11.0
1609129599.789353,1609129599,788166999,11.0,11.0
1609129599.891161,1609129599,890609979,12.0,10.0
1609129599.994199,1609129599,993160009,12.0,10.0
1609129600.1006238,1609129600,98565101,12.0,10.0
1609129600.1896825,1609129600,187939882,11.0,10.0
1609129600.2938206,1609129600,291181087,11.0,10.0
1609129600.3858914,1609129600,383718967,11.0,10.0
1609129600.4908073,1609129600,488943099,11.0,10.0
1609129600.589737,1609129600,587965011,11.0,10.0
1609129600.6950517,1609129600,693264007,12.0,11.0
1609129600.797436,1609129600,796331882,12.0,11.0
1609129600.8890803,1609129600,888623952,12.0,11.0
1609129600.9859905,1609129600,985477924,6.0,9.0
1609129601.0858955,1609129601,84669113,6.0,9.0
1609129601.179361,1609129601,178369045,0.0,0.0
1609129601.2909503,1609129601,289592981,0.0,0.0
1609129601.395654,1609129601,394671916,0.0,0.0
